image_id,digest,layers,committed_date,bases,tag_list,architecture,platform,repository,base_tag,report,vulnerability_id,id,cve_id,registration_uuid,package,package_version,package_type,severity,fixed_version,urls,cvss_score_v3,cvss_score_v2,cvss_vector_v3,cvss_vector_v2,description,cwe_ids,vendor_attributes
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",1703,1703,CVE-2021-37600,3b7ed397-e099-11ed-8ed1-0242ac130009,util-linux,2.29.2-1+deb9u1,Unknown,Low,,https://avd.aquasec.com/nvd/cve-2021-37600,,,,,"** DISPUTED ** An integer overflow in util-linux through 2.37.1 can potentially cause a buffer overflow if an attacker were able to use system resources in a way that leads to a large number in the /proc/sysvipc/sem file. NOTE: this is unexploitable in GNU C Library environments, and possibly in all realistic environments.",CWE-190,"{'CVSS': {'nvd': {'V2Score': 1.2, 'V2Vector': 'AV:L/AC:H/Au:N/C:N/I:N/A:P', 'V3Score': 5.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 4.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",1707,1707,CVE-2018-25032,3b7ed397-e099-11ed-8ed1-0242ac130009,zlib1g,1:1.2.8.dfsg-5,Unknown,High,1:1.2.8.dfsg-5+deb9u1,https://avd.aquasec.com/nvd/cve-2018-25032,,,,,"zlib before 1.2.12 allows memory corruption when deflating (i.e., when compressing) if the input has many distant matches.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 5, 'V2Vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P', 'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}, 'redhat': {'V3Score': 8.2, 'V3Vector': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2559,2559,DLA-2948-1,3b7ed397-e099-11ed-8ed1-0242ac130009,debian-archive-keyring,2017.5,Unknown,Unknown,2017.5+deb9u2,,,,,,,,
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2567,2567,CVE-2022-1304,3b7ed397-e099-11ed-8ed1-0242ac130009,e2fslibs,1.43.4-2,Unknown,High,,https://avd.aquasec.com/nvd/cve-2022-1304,,,,,An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,"CWE-125,CWE-787","{'CVSS': {'nvd': {'V2Score': 6.8, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 5.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2568,2568,CVE-2019-5094,3b7ed397-e099-11ed-8ed1-0242ac130009,e2fslibs,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u1,https://avd.aquasec.com/nvd/cve-2019-5094,,,,,"An exploitable code execution vulnerability exists in the quota file functionality of E2fsprogs 1.45.3. A specially crafted ext4 partition can cause an out-of-bounds write on the heap, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 6.4, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2569,2569,CVE-2019-5188,3b7ed397-e099-11ed-8ed1-0242ac130009,e2fslibs,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u2,https://avd.aquasec.com/nvd/cve-2019-5188,,,,,"A code execution vulnerability exists in the directory rehashing functionality of E2fsprogs e2fsck 1.45.4. A specially crafted ext4 directory can cause an out-of-bounds write on the stack, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.4, 'V2Vector': 'AV:L/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2570,2570,CVE-2022-1304,3b7ed397-e099-11ed-8ed1-0242ac130009,e2fsprogs,1.43.4-2,Unknown,High,,https://avd.aquasec.com/nvd/cve-2022-1304,,,,,An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,"CWE-125,CWE-787","{'CVSS': {'nvd': {'V2Score': 6.8, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 5.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2571,2571,CVE-2019-5094,3b7ed397-e099-11ed-8ed1-0242ac130009,e2fsprogs,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u1,https://avd.aquasec.com/nvd/cve-2019-5094,,,,,"An exploitable code execution vulnerability exists in the quota file functionality of E2fsprogs 1.45.3. A specially crafted ext4 partition can cause an out-of-bounds write on the heap, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 6.4, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2572,2572,CVE-2019-5188,3b7ed397-e099-11ed-8ed1-0242ac130009,e2fsprogs,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u2,https://avd.aquasec.com/nvd/cve-2019-5188,,,,,"A code execution vulnerability exists in the directory rehashing functionality of E2fsprogs e2fsck 1.45.4. A specially crafted ext4 directory can cause an out-of-bounds write on the stack, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.4, 'V2Vector': 'AV:L/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2718,2718,CVE-2022-1304,3b7ed397-e099-11ed-8ed1-0242ac130009,libcomerr2,1.43.4-2,Unknown,High,,https://avd.aquasec.com/nvd/cve-2022-1304,,,,,An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,"CWE-125,CWE-787","{'CVSS': {'nvd': {'V2Score': 6.8, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 5.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2719,2719,CVE-2019-5094,3b7ed397-e099-11ed-8ed1-0242ac130009,libcomerr2,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u1,https://avd.aquasec.com/nvd/cve-2019-5094,,,,,"An exploitable code execution vulnerability exists in the quota file functionality of E2fsprogs 1.45.3. A specially crafted ext4 partition can cause an out-of-bounds write on the heap, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 6.4, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",2720,2720,CVE-2019-5188,3b7ed397-e099-11ed-8ed1-0242ac130009,libcomerr2,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u2,https://avd.aquasec.com/nvd/cve-2019-5188,,,,,"A code execution vulnerability exists in the directory rehashing functionality of E2fsprogs e2fsck 1.45.4. A specially crafted ext4 directory can cause an out-of-bounds write on the stack, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.4, 'V2Vector': 'AV:L/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 7.5, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",3076,3076,CVE-2022-1304,3b7ed397-e099-11ed-8ed1-0242ac130009,libss2,1.43.4-2,Unknown,High,,https://avd.aquasec.com/nvd/cve-2022-1304,,,,,An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,"CWE-125,CWE-787","{'CVSS': {'nvd': {'V2Score': 6.8, 'V2Vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P', 'V3Score': 7.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 5.8, 'V3Vector': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:H'}}}"
sha256:00005fba3f7c106df1dcdd5753bc18ac6181d9ad0f9aaa17d59d2af76590c7ed,sha256:37fc9d239988fe7e58654ff0bf9417ca4c050dd85c2a43e21aeb2e2d7d955e09,"['sha256:7a7744b459675a4ad2aa884ea8350b1c1ae822c31e0ed60ab392fa7362b5c510', 'sha256:66117c449dfeefc06ba5d161022e7b1670d16c36cc45f5c4839efbc5b3ed11b2', 'sha256:f6cbe84e87fec7f7a80e5e5573278f14473c9b1c77c72445ace4ab3b09c4db01', 'sha256:0446ba9dca81994a4867e2f5174e0392291cdf3065c6fdbacc5f21a37998624c']",1549468784,"[{'name': 'debian', 'id': 'sha256:bf158d7427b59e1b1416abcad7074e220b2b06bbf3a69695fe5f6cffcf2827ff'}]","['2-slim', '2-slim-stretch', '2.7-slim', '2.7-slim-stretch', '2.7.15-slim', '2.7.15-slim-stretch']",s390x,linux,python,stretch-slim,"{'generated_at': '2023-05-18T13:09:39.937541458Z', 'scanner': {'name': 'Trivy', 'vendor': 'Aqua Security', 'version': 'v0.39.0'}, 'severity': 'Critical', 'vulnerabilities': []}",3077,3077,CVE-2019-5094,3b7ed397-e099-11ed-8ed1-0242ac130009,libss2,1.43.4-2,Unknown,Medium,1.43.4-2+deb9u1,https://avd.aquasec.com/nvd/cve-2019-5094,,,,,"An exploitable code execution vulnerability exists in the quota file functionality of E2fsprogs 1.45.3. A specially crafted ext4 partition can cause an out-of-bounds write on the heap, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",CWE-787,"{'CVSS': {'nvd': {'V2Score': 4.6, 'V2Vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P', 'V3Score': 6.7, 'V3Vector': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H'}, 'redhat': {'V3Score': 6.4, 'V3Vector': 'CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H'}}}"
